yolo_latency,sam_latency,midas_latency,mediapipe_latency,total_latency,objetos_detectados,gesto,imagen,frame,video
802.4964332580566,1408963.7157917023,382.23719596862793,258.17155838012695,1410688.169002533,10,,PersonEating.png,,
937.145471572876,561166.0885810852,1012.094259262085,54.35919761657715,563210.1333141327,4,,,50.0,CookingInTheDay.mp4
154.76393699645996,572436.3527297974,180.7568073272705,152.25577354431152,572972.3970890045,4,,,100.0,CookingInTheDay.mp4
251.2974739074707,557238.0032539368,304.4607639312744,105.43370246887207,557936.3906383514,4,,,150.0,CookingInTheDay.mp4
328.7994861602783,583948.3301639557,296.4792251586914,213.00435066223145,584843.6210155487,4,,,50.0,CookingInTheDay.mp4
250.06365776062012,565330.4753303528,234.26222801208496,84.39946174621582,565944.087266922,4,,,100.0,CookingInTheDay.mp4
264.15038108825684,574407.2008132935,299.7462749481201,343.9202308654785,575362.820148468,4,CAPTURA,,150.0,CookingInTheDay.mp4
271.0607051849365,288887.3040676117,294.77429389953613,61.67149543762207,289536.1931324005,2,,,50.0,CookingInTheNight.mp4
154.6938419342041,272886.2781524658,188.58933448791504,98.99759292602539,273353.9650440216,2,,,100.0,CookingInTheNight.mp4
